Date,EUSTN_VV,FINCH_VV,MORLY_VV,RISEH_VV,RDMER_VV,ELMST_VV,EUSTN_NDVI,FINCH_NDVI,MORLY_NDVI,RISEH_NDVI,RDMER_NDVI,ELMST_NDVI,EUSTN_VWC,EUSTN_P,EUSTN_PE,FINCH_VWC,FINCH_P,FINCH_PE,MORLY_VWC,MORLY_P,MORLY_PE,RDMER_VWC,RDMER_P,RDMER_PE,RISEH_VWC,RISEH_P,RISEH_PE,ELMST_VWC,ELMST_P,ELMST_PE
30/12/2017,0.084271885,0.143520221,0.188450068,0.049891241,0.336458921,0.298886925,1.324099444,1.454184317,1.648784693,0.772037915,0.533307903,0.533307903,23.3,9.5,0.8,30.7,11.4,0.8,31.8,10.1,0.4,65.4,8.3,0.6,36.2,7.3,0.7,40.4,6.7,0.8
02/01/2018,0.055239785,0.089189425,0.072885372,0.05928342,0.197713196,0.16531983,0.199091068,0.083768853,0.087558104,0.053682603,0.063949951,0.063949951,21.5,5.1,0.2,32.4,4.5,0.2,31.7,5.2,0.1,57.2,4.8,0.1,35.9,3.4,0.3,43.2,6.9,0.2
03/01/2018,0.05090059,0.120176703,0.119893417,0.094465725,0.447160989,0.168379962,0.199091068,0.083768853,0.087558104,0.053682603,0.063949951,0.063949951,20.5,4.4,1.2,28.3,3.1,1.4,31.3,2.3,0.3,51.2,2.1,1.2,33.5,1,1.1,39.8,2.2,1.4
05/01/2018,0.068738669,0.163538337,0.13868624,0.04102093,0.310807347,0.209062606,1.324306836,1.365482946,1.65454487,0.782355575,0.753448191,0.753448191,20.7,0.3,0.5,31.5,0.6,0.5,32.1,0.2,0.2,62.1,0.1,0.3,36.9,7,0.2,42.4,0.2,0.5
08/01/2018,0.049995005,0.052753717,0.071969703,0.048615657,0.221449584,0.108084992,1.324306836,1.365482946,1.65454487,0.782355575,0.753448191,0.753448191,17.9,0,0.4,28.9,0,0.5,26.8,0,0.1,52.5,0,0.3,33.6,0,0.4,38.7,0,0.3
09/01/2018,0.045822039,0.116555467,0.113016799,0.084726058,0.326715291,0.147047102,1.324306836,1.365482946,1.65454487,0.782355575,0.753448191,0.753448191,20,0,0.2,30,0,0.1,30.2,0,0,60.2,0,0.1,36.3,0,0.1,39.4,0,0.2
11/01/2018,0.062941909,0.12527208,0.132615805,0.046231441,0.233225301,0.26819998,1.30855396,1.315567636,0.583836311,0.034843206,0.048703352,0.048703352,22.1,0.2,0.1,33.4,0.2,0,34.5,1.8,0.1,77.1,0.1,0.1,40.4,0,0.2,47.3,3.3,0.1
14/01/2018,0.04108661,0.075321198,0.086147383,0.062211268,0.165943712,0.108314931,1.30855396,1.315567636,0.583836311,0.034843206,0.048703352,0.048703352,19.5,0,0.3,31.7,0,0.4,29.4,0,0,66,0,0.2,38.2,0,0.6,43.2,0,0.3
15/01/2018,0.052957851,0.121420093,0.142168865,0.108344443,0.536833644,0.21828711,1.295550241,1.343424115,1.608406789,0.102888296,0.790068941,0.790068941,22.5,9.2,0.5,32.2,8,0.4,32.5,11.4,0.1,71.3,7.4,0.2,38.8,8,0.4,45.9,5.3,0.4
17/01/2018,0.055559635,0.130298093,0.123855174,0.064574689,0.165576443,0.153973073,1.295550241,1.343424115,1.608406789,0.102888296,0.790068941,0.790068941,20.8,1.7,1,29.4,2.9,1.1,30.4,1.8,0.5,55.7,1.6,0.8,37.3,3.5,0.7,41.4,1.1,1.1
20/01/2018,0.044384539,0.078325167,0.0873418,0.056699179,0.237446055,0.129178092,1.337921175,1.380646281,1.655799167,0.408746591,0.353747722,0.353747722,20.2,3.2,0.3,29.8,1,0.3,30,1.5,0.2,61.5,3.3,0.1,35.3,0.4,0.3,40.1,5.3,0.2
21/01/2018,0.085222013,0.129555643,0.113896146,0.093559749,0.324041963,0.193402097,1.337921175,1.380646281,1.655799167,0.408746591,0.353747722,0.353747722,21.4,9.5,0.3,30.6,8.5,0.3,30,6.8,0.2,66.1,9.2,0.1,34,5.3,0.2,43.5,9.2,0.2
23/01/2018,0.075287163,0.118259281,0.139112309,0.046229411,0.222002551,0.195059955,1.337921175,1.380646281,1.655799167,0.408746591,0.353747722,0.353747722,22.6,2.1,0.5,32.2,2.1,0.3,33.4,2.7,0.1,57,2.4,0.3,38.2,1.4,0.5,43.7,2.1,0.4
26/01/2018,0.033937398,0.077874266,0.101590708,0.065418132,0.207907408,0.095835038,0.146164987,0.161415254,0.1034689,0.022392258,0.077154273,0.077154273,20.8,0.1,0.4,31.2,0,0.4,31.2,0,0.4,57.2,0,0.4,36,0.2,0.4,41.7,0,0.4
27/01/2018,0.079107486,0.110480964,0.123801447,0.123197213,0.474860936,0.162055865,0.146164987,0.161415254,0.1034689,0.022392258,0.077154273,0.077154273,20.8,2.9,0.5,32.4,3.6,0.2,32.1,1.6,0.2,69.6,2.4,0.2,37.6,2.7,0.4,43.6,1.7,0.4
29/01/2018,0.059693154,0.104525886,0.131658211,0.063638009,0.168665886,0.154985934,0.146164987,0.161415254,0.1034689,0.022392258,0.077154273,0.077154273,19.9,1.7,0.8,29.5,0.8,0.8,30.4,0.6,0.3,53.3,0.7,0.6,34.7,2,0.9,42.3,1.4,0.9
01/02/2018,0.060645323,0.078503512,0.078670293,0.044652954,0.30714643,0.13866204,1.471568002,1.468230667,1.793218665,0.808080808,1.985233865,1.985233865,22.1,5.8,0.8,29.8,3.4,1,31.1,4.9,0.5,60.9,2.4,0.7,36.4,2,0.9,43.6,3.8,0.9
02/02/2018,0.055312805,0.091115847,0.13640976,0.183327958,0.536496282,0.141143665,1.471568002,1.468230667,1.793218665,0.808080808,1.985233865,1.985233865,23.1,0.5,0.6,31,1.7,0.8,32.6,2.6,0.3,64.2,1,0.5,37.8,0.2,0.8,43.3,0,0.7
04/02/2018,0.076057255,0.104498491,0.118624568,0.047223706,0.17352742,0.145668104,1.471568002,1.468230667,1.793218665,0.808080808,1.985233865,1.985233865,21.6,0.4,0.6,31.8,0.7,0.7,31.4,1.1,0.5,73.7,0.3,0.4,37.8,0,0.7,42.8,0,0.7
07/02/2018,0.044724092,0.086377427,0.066569977,0.046215732,0.198143065,0.095978543,0.241079356,0.714694736,-0.001504028,0.27326586,0.867558727,0.867558727,20.4,0.4,0.6,31.5,0,0.6,35.8,8.2,0.4,70.9,0,0.6,36.9,0,0.9,44.7,1.7,0.5
08/02/2018,0.04103674,0.092834905,0.1015561,0.083451077,0.407497615,0.150392935,0.241079356,0.714694736,-0.001504028,0.27326586,0.867558727,0.867558727,20.6,0.2,0.9,31.5,0.1,0.7,34.3,0,0.5,71,0.1,0.6,37.5,4.3,0.6,42.9,0,0.7
10/02/2018,0.044569809,0.083367921,0.072320834,0.055660047,0.09625493,0.086423494,0.241079356,0.714694736,-0.001504028,0.27326586,0.867558727,0.867558727,24.4,2,0.5,31.7,2.5,0.3,34.5,3.2,0.3,70.3,1.7,0.3,40.2,4,0.3,45.6,1.5,0.4
13/02/2018,0.043241031,0.065476581,0.078831032,0.051717222,0.226239219,0.098027542,0.241079356,0.714694736,-0.001504028,0.27326586,0.867558727,0.867558727,20.3,0.3,0.6,29.2,0.9,0.6,30.6,0,0.4,59,0.4,0.4,37.4,2.5,0.4,43,0.7,0.6
14/02/2018,0.062329236,0.133589819,0.106945872,0.098894931,0.458299875,0.160379291,1.364345227,1.27629621,1.513559181,0.549698795,0.590619207,0.590619207,21.1,12.4,0.7,30.9,7,0.7,32.4,11.1,0.4,61.3,5.8,0.5,38.9,3.8,0.6,44.3,8.3,0.6
16/02/2018,0.036308333,0.087805912,0.096888617,0.042939093,0.123913392,0.094912693,1.364345227,1.27629621,1.513559181,0.549698795,0.590619207,0.590619207,20.5,0,0.9,27.8,0,0.8,28.6,0,0.9,55.7,0,0.8,36.2,0,0.7,40,0,0.9
19/02/2018,0.046846405,0.095983237,0.076723829,0.062002476,0.217071712,0.127269059,0.049409023,-0.036280772,-0.108353039,-0.033810376,-0.076298545,-0.076298545,21.7,3.8,0.2,32.1,3.6,0.1,34,4.1,0.2,70.6,3.1,0.2,42.4,4.8,0.2,44.5,4.2,0.2
20/02/2018,0.079400808,0.116007879,0.104519643,0.084983721,0.486939639,0.114748783,0.049409023,-0.036280772,-0.108353039,-0.033810376,-0.076298545,-0.076298545,23.2,5.5,0.4,32.3,4.8,0.5,34.6,4.3,0.2,70.3,4.3,0.4,41.4,1.2,1,48.8,4,0.4
22/02/2018,0.03426823,0.111865677,0.093621664,0.053397793,0.116715953,0.176277429,0.049409023,-0.036280772,-0.108353039,-0.033810376,-0.076298545,-0.076298545,23.2,0,0.9,30.1,0,1,30.4,0,0.8,66.5,0,0.8,38.3,0,0.7,44.9,0,1.1
25/02/2018,0.025271052,0.07788299,0.043396372,0.04596122,0.096444741,0.05813963,0.112308155,-0.026702545,0.014454337,-0.016668777,0.058134737,0.058134737,20.6,0,1.2,30,0,1.3,27.4,0,1,62.3,0,1.2,34.6,0,1.1,42,0,1.4
26/02/2018,0.039278205,0.138673574,0.061015591,0.065668657,0.107248425,0.090165488,0.112308155,-0.026702545,0.014454337,-0.016668777,0.058134737,0.058134737,19.7,0.6,0.9,29.1,0,1,25.3,1,0.6,59.7,0,0.9,36.9,0,0.8,41.8,0,1
28/02/2018,0.026182413,0.067062996,0.057029329,0.037553694,0.059055679,0.063322008,0.112308155,-0.026702545,0.014454337,-0.016668777,0.058134737,0.058134737,20.8,2.3,0.4,29.5,0.7,0.5,27.5,5.2,0.2,64,0.2,0.3,37.8,3.5,0.4,50.5,4.4,0
03/03/2018,0.039811052,0.048970651,0.054778311,0.04052138,0.124572702,0.055332683,-0.022867456,-0.022219919,-0.025744309,-0.024865725,-0.031666524,-0.031666524,20.8,0.5,0.3,29.5,0.2,0.4,27.5,0.5,0.1,64,0.2,0.1,37.8,0,0.4,52.6,0,0.3
04/03/2018,0.098045647,0.176102564,0.106547236,0.065210797,0.392757893,0.140630141,-0.022867456,-0.022219919,-0.025744309,-0.024865725,-0.031666524,-0.031666524,25,9.1,0.6,34.4,6.2,0.5,27.5,8.2,0.4,66.6,8.4,0.5,37.8,3.6,0.3,49.1,8,0.6
06/03/2018,0.05978135,0.258576035,0.133877724,0.037552334,0.285375237,0.16182141,-0.035364117,-0.074483153,-0.032559002,-0.02833045,-0.018112797,-0.018112797,22.4,0,0.8,32.2,0,0.6,32.8,0,0.7,60.8,0,0.6,39,1.5,0.7,45.1,0,0.8
09/03/2018,0.053695418,0.187072679,0.074403554,0.057186849,0.279018462,0.094131798,-0.035364117,-0.074483153,-0.032559002,-0.02833045,-0.018112797,-0.018112797,22.8,8.4,1,32.6,5.2,1,33,5.4,1,75,6.5,0.9,40.7,2.9,0.9,46,8.3,0.8
10/03/2018,0.067907818,0.18448101,0.101336047,0.068434417,0.398612887,0.14673093,-0.035364117,-0.074483153,-0.032559002,-0.02833045,-0.018112797,-0.018112797,25.2,2.1,0.6,33.7,3.3,0.6,34.6,3,0.5,65.1,1.9,0.6,40.6,5.3,0.6,46,0.5,0.5
12/03/2018,0.073957667,0.211703032,0.095059484,0.042904958,0.308528811,0.139555424,-0.051289697,-0.044503223,-0.020856005,0.170048585,0.083740902,0.083740902,24.9,8.6,0.7,30.2,3.9,0.6,32.3,3.9,0.5,65.4,7.7,0.5,40.1,11.1,0.3,47.1,7.4,0.4
15/03/2018,0.030912997,0.188979372,0.068492904,0.047630928,0.257170379,0.079921193,-0.051289697,-0.044503223,-0.020856005,0.170048585,0.083740902,0.083740902,20.7,0,0.8,30,0.4,0.9,28.6,0.8,0.4,59.6,1,0.7,39.2,3.9,0.6,44,0.2,0.8
16/03/2018,0.058893777,0.222406268,0.092022464,0.07922633,0.230658516,0.104281299,-0.061071601,-0.065162778,-0.059935273,-0.036989267,-0.058418957,-0.058418957,21.5,0.7,1.2,32,0.4,1,32.7,3.7,0.7,73.8,0.6,1.3,42,1.3,0.5,45.8,0,1.1
18/03/2018,0.03365089,0.101971924,0.082225077,0.049849868,0.14171949,0.102251694,-0.061071601,-0.065162778,-0.059935273,-0.036989267,-0.058418957,-0.058418957,21.6,0,1.1,31.4,0,1.1,32.4,0,0.7,66.7,0.1,0.9,40,0.2,1.1,43.8,0,1.2
21/03/2018,0.035062063,0.086367548,0.042940434,0.066968329,0.057288684,0.073939964,0.085903751,0.065812253,-0.04112196,0.027916074,0.242826527,0.242826527,20.2,0,2.1,30.5,0,1.9,27.5,0,1.8,68.7,0,2.2,39.7,0,1.8,43.8,0,2
22/03/2018,0.032565318,0.107936703,0.063389339,0.076628946,0.066220254,0.083041199,0.085903751,0.065812253,-0.04112196,0.027916074,0.242826527,0.242826527,18.4,0.1,1.6,30,0.7,1.5,27.2,1.1,1.3,65.2,0,1.9,39,0,1.9,40.8,0.7,1.6
24/03/2018,0.031347752,0.106767863,0.064185411,0.056014188,0.109512947,0.109915964,0.085903751,0.065812253,-0.04112196,0.027916074,0.242826527,0.242826527,17.4,0,0.5,29.1,2.3,0.6,25.8,0.5,0.4,58.6,0.4,0.4,39.4,0.1,0.9,40.7,0,0.5
27/03/2018,0.047140308,0.129810065,0.050717272,0.060090173,0.154557496,0.092228062,0.072612202,0.050558412,0.046517372,0.003765569,0.042161501,0.042161501,18.4,4.7,0.7,27.7,3,0.7,23.8,1.6,0.5,56.6,4.1,0.6,34.7,5.4,0.9,38.1,3.5,0.7
28/03/2018,0.079002172,0.203248322,0.065624163,0.061609641,0.311326504,0.120007575,0.072612202,0.050558412,0.046517372,0.003765569,0.042161501,0.042161501,20.6,7,0.7,29.9,6.1,0.8,26.2,8.6,0.5,53.6,7.7,0.5,35.7,1.8,1,41.6,7.3,0.6
30/03/2018,0.059510767,0.224475503,0.071454942,0.035285778,0.292044908,0.15116328,0.072612202,0.050558412,0.046517372,0.003765569,0.042161501,0.042161501,23.1,9.3,0.7,30.6,8.5,0.8,29.2,10.1,0.7,58.6,6.9,0.6,37.4,7.4,1.1,43.8,9.3,0.8
02/04/2018,0.034571365,0.247330338,0.048303735,0.053536575,0.279566318,0.073442645,0.077986512,0.065355705,0.057679299,0.024167009,0.02391077,0.02391077,24.7,19.7,0.7,33,15.7,0.5,32,17.5,0.6,59.2,15.6,0.4,38.8,20.5,0.3,47.6,13.6,0.8
03/04/2018,0.067955293,0.207772359,0.068830945,0.090518825,0.223819003,0.121160246,0.077986512,0.065355705,0.057679299,0.024167009,0.02391077,0.02391077,21.4,0.1,1.4,30.1,0,1.4,31,0,1.4,59.5,2.2,1.3,38.4,1.5,1.4,42.6,0,1.2
05/04/2018,0.051493801,0.18572481,0.077168807,0.057741541,0.321865648,0.132200241,0.250776278,0.370864936,0.248666769,0.100688389,0.197951813,0.197951813,20.33,0,0,29.5,0,2.6,26.7,0,2.4,60,0,2.6,38.2,0,2.6,41.9,0,2.3
08/04/2018,0.043227501,0.126213819,0.044722456,0.050559569,0.290519863,0.083725698,0.250776278,0.370864936,0.248666769,0.100688389,0.197951813,0.197951813,20.2,2.8,0.5,30.8,6.3,0.4,28.3,3.8,0.4,75.1,5.9,0.3,37.1,1,0.6,45.6,2.2,0.6
09/04/2018,0.060847573,0.210527122,0.044285938,0.045484252,0.24314326,0.094444945,0.250776278,0.370864936,0.248666769,0.100688389,0.197951813,0.197951813,21.1,4,0.4,31.6,3.2,0.6,30.2,4.2,0.4,74.5,4.8,0.3,38.1,4.2,1.4,45.2,3.8,0.4
11/04/2018,0.084264338,0.257742733,0.062675215,0.036121927,0.413734555,0.162877887,0.04500213,0.031120179,0.040066208,0.018089285,0.030513054,0.030513054,23.3,4.4,0.6,31.7,0,0.5,30.4,0.2,0.5,66.4,1.6,0.4,40.8,0.2,0.3,47.4,0.3,0.5
14/04/2018,0.029129952,0.190570533,0.025205404,0.035370152,0.128110737,0.099680483,0.04500213,0.031120179,0.040066208,0.018089285,0.030513054,0.030513054,20.7,0,1.9,30,0,1.5,28.8,0,1.4,66.5,3.4,2.1,39.6,0,2.1,45.6,0,2.4
15/04/2018,0.042038284,0.117878191,0.037652042,0.052421685,0.166376963,0.14511548,0.186097993,0.256348453,0.10315865,-0.026705161,0.321637006,0.321637006,21.1,0,1.2,31.3,0,1.3,27.9,0.2,1.2,75.1,16.6,1.3,41,2.6,1.2,44.5,0.4,1
17/04/2018,0.046133116,0.113745272,0.027927615,0.034177866,0.13543725,0.121401854,0.186097993,0.256348453,0.10315865,-0.026705161,0.321637006,0.321637006,19.7,0,3.3,30.2,0,3.1,26,0,3.3,68.5,0.1,3.4,41.7,0,2,45.5,0,3.1
20/04/2018,0.02640425,0.076814331,0.017940858,0.043307029,0.045062084,0.084848262,1.391558813,0.430136346,0.529260904,0.807412002,0.653732438,0.653732438,15.9,0,3.7,26.7,0,2.7,22.9,0,3.4,64.8,0,3.6,36.5,0,3.3,38.9,0,3.4
21/04/2018,0.027337294,0.120032415,0.01803066,0.041167103,0.057602175,0.102940515,1.391558813,0.430136346,0.529260904,0.807412002,0.653732438,0.653732438,14.9,0,3.5,26.8,0,3,23.4,0,3,59.2,0,3.7,33.8,0,2.7,37.7,0,3.2
23/04/2018,0.043813311,0.171430349,0.02225899,0.022197885,0.06421148,0.090445369,1.391558813,0.430136346,0.529260904,0.807412002,0.653732438,0.653732438,13.7,0,2.7,25,0,2.5,21.5,0,2.7,55.3,0,3,33,0,2.7,34.3,0,2.8
26/04/2018,0.025073532,0.047325805,0.021942407,0.030249244,0.043541808,0.137470827,0.053442091,0.099318517,0.056639297,0.033229275,0.043710487,0.043710487,14.7,0,2.8,26.8,0,2.8,23.7,0,2.5,52.8,0,3.2,35.8,0,2.6,34.1,0,3
27/04/2018,0.047626361,0.238379747,0.02451371,0.046015784,0.179129869,0.159687683,0.053442091,0.099318517,0.056639297,0.033229275,0.043710487,0.043710487,15.8,7.5,0.7,29.1,12.3,0.6,25.9,7.1,0.5,60.8,9.6,0.4,37.3,7.5,0.8,35.5,6,0.7
29/04/2018,0.043959774,0.209850788,0.022669056,0.020205386,0.192996651,0.13550356,0.053442091,0.099318517,0.056639297,0.033229275,0.043710487,0.043710487,18.9,0,0.9,28.4,0,1.1,27.5,0.4,0.4,0,0.1,0,38,0,1.5,39.8,0,0.6
02/05/2018,0.032712378,0.190989882,0.018349692,0.043733101,0.04660669,0.136586547,0.040964845,0.022406592,0.039603335,-0.019582,0.021676916,0.021676916,19.8,4.1,1.5,28.9,5.5,1.6,26.1,4,1.2,0,4.6,0,37.6,13,2,43.7,4.4,1.1
03/05/2018,0.032233421,0.124710716,0.019976191,0.031671986,0.039952546,0.214818195,0.040964845,0.022406592,0.039603335,-0.019582,0.021676916,0.021676916,18.9,0.1,3.1,28.6,0,2.6,26.7,0,2.7,0,0,0,36.8,0,2.6,41.7,0,2.7
05/05/2018,0.037267916,0.07056804,0.023215501,0.019617178,0.040526446,0.114963695,1.647300831,0.824610321,1.749624397,0.88062197,0.630747042,0.630747042,16.8,0,4.5,28.5,0,3.3,24.3,0,4.3,0,3.2,0,39,0,3.6,39.2,0,4.1
08/05/2018,0.03149908,0.055852838,0.009762715,0.037740912,0.028751332,0.092128873,1.647300831,0.824610321,1.749624397,0.88062197,0.630747042,0.630747042,12.6,0,4.8,24.1,0,3.8,20.4,0,4.6,0,0,0,31.5,0,4.3,36.9,0,4.2
09/05/2018,0.028239135,0.056482781,0.01699662,0.030323392,0.043129545,0.140310913,1.647300831,0.824610321,1.749624397,0.88062197,0.630747042,0.630747042,11.7,0.1,3.9,24.9,0,3.3,20.6,0,3.9,0,0,0,31.7,0,3.1,36.1,0,3.6
11/05/2018,0.035336833,0.049341276,0.017962778,0.025129665,0.07761699,0.119194835,0.05320672,0.20991146,0.00782584,0.044522968,-0.004546025,-0.004546025,9.1,0.2,3.7,22.3,0,3.5,18.2,0,3.7,53.3,0.1,4.2,29.9,0,3.3,32.1,0,3.3
14/05/2018,0.027866162,0.041829884,0.014328408,0.026516709,0.040818747,0.112466097,0.05320672,0.20991146,0.00782584,0.044522968,-0.004546025,-0.004546025,14.1,0,3.6,27.6,0,3.3,21.8,0,3.3,59.9,0,3.6,33.2,0,4.2,41.1,0,3.3
15/05/2018,0.029497415,0.065360315,0.011529438,0.021769868,0.042639229,0.137584895,1.660430675,1.070281356,1.535565363,0.796463371,0.693189112,0.693189112,11.5,0,3.5,25.9,0.1,2.6,18.3,0,3.2,52.8,0,3.5,30.6,0,4.4,34.8,0,3.7
17/05/2018,0.03601364,0.059538849,0.015237322,0.011557043,0.035501204,0.106095195,1.660430675,1.070281356,1.535565363,0.796463371,0.693189112,0.693189112,10.1,0.2,3.5,23.9,0,2.8,19.2,0,3.4,54.1,0.1,3.5,28.8,0,3,34.4,0,3.6
20/05/2018,0.033450324,0.050142519,0.011770108,0.014234704,0.032397907,0.19405894,1.581511537,1.142208944,1.73267724,0.902361706,0.885017776,0.885017776,7.5,0,3.6,23.9,0,3.1,18.2,0,3.6,56.8,0,4.1,27.5,0,4.1,32.6,0,3.8
21/05/2018,0.039683569,0.055927113,0.01168453,0.025071993,0.025595633,0.172314689,1.581511537,1.142208944,1.73267724,0.902361706,0.885017776,0.885017776,7,0,4.4,21.7,0,3.5,16.7,1.3,4.4,51.3,0,4.8,25.1,0,4.4,30.9,0,3.1
23/05/2018,0.048140451,0.052484393,0.012863037,0.015489792,0.031781752,0.125987723,1.581511537,1.142208944,1.73267724,0.902361706,0.885017776,0.885017776,5.9,0,2.8,20.3,0,2.2,15.8,0,2.7,50,0,2.6,24.2,0,2.5,29.2,0,2.9
26/05/2018,0.032947715,0.063108698,0.011358765,0.022191033,0.086940967,0.185525283,1.532837152,1.191383829,1.75176518,0.875770793,0.785590297,0.785590297,7.7,0,3.1,25.6,0,3.1,20.9,0,3.1,68.1,1.5,3.2,28.9,0,3.2,34.5,0.5,2.7
27/05/2018,0.025722997,0.061562784,0.011037743,0.023900382,0.073577769,0.302103311,1.532837152,1.191383829,1.75176518,0.875770793,0.785590297,0.785590297,5.9,0,4.5,23.2,0,3.8,18.4,0,3.8,59.9,0,4.7,26,0,4.5,33.1,0,4.1
29/05/2018,0.030229146,0.050122466,0.021627124,0.029085491,0.042308785,0.175856948,1.532837152,1.191383829,1.75176518,0.875770793,0.785590297,0.785590297,4.9,0,3.2,22.2,0,1.2,17.3,0.1,3.1,62.8,0,1.7,24.9,0,1.5,30.2,3.4,3.3
01/06/2018,0.026962919,0.049537696,0.022147657,0.027400846,0.073993102,0.18768549,0.009778579,0.10458655,0.082851018,0.098690514,0.055104815,0.055104815,5.2,0,2.4,26.5,0,2.2,20,0,1.9,77.8,0,2.6,30.2,0,2.4,38,0.1,1.9
02/06/2018,0.027474824,0.106990136,0.029254073,0.036862634,0.067043029,0.301929474,0.009778579,0.10458655,0.082851018,0.098690514,0.055104815,0.055104815,5.5,1.7,2.3,25.5,1.7,1.9,27.7,0,1.6,60,0,2.7,31.4,10.8,1.7,37.7,1.5,2.7
04/06/2018,0.043683499,0.155048594,0.021596033,0.047022015,0.080092072,0.293105543,1.40970554,1.120160755,1.683642386,-0.010250972,1.24815174,1.24815174,4.8,0,1.3,23.7,0,1.5,26.8,0,1,53.6,0,1.2,32.5,0,0.8,35.6,0.2,1.4
07/06/2018,0.022774857,0.057526238,0.018037576,0.037389953,0.088272572,0.214226007,1.40970554,1.120160755,1.683642386,-0.010250972,1.24815174,1.24815174,3.6,0,3.5,21.3,0,3.2,23.6,0,3.1,59.9,0,3.5,29.3,0,3.5,32.9,0.6,3
10/06/2018,0.035675127,0.066977367,0.030287124,0.128290519,0.113728359,0.185687065,1.174508061,0.896125839,1.792625013,0.650057937,1.562258305,1.562258305,3.6,0,3.4,20.1,0.1,3.6,21.6,0,3.2,58.1,0,3.7,32.2,0.1,3.3,31.8,0,2.5
13/06/2018,0.025579279,0.032654095,0.026583832,0.031897817,0.093329951,0.149038136,1.174508061,0.896125839,1.792625013,0.650057937,1.562258305,1.562258305,2.2,0,3.9,18.4,0,3.8,19.7,0,3.4,55,0,4.5,27.9,0,3.8,28.2,0,3.8
16/06/2018,0.029667033,0.059914745,0.023747414,0.055704843,0.108845264,0.155228287,0.206413847,0.618071783,0.592724214,0.262884366,0.93555525,0.93555525,2.4,0,3.1,17.9,0.2,3.3,18,0,3,52.2,0,3.4,26.7,0.1,2.8,27.8,0,3.3
19/06/2018,0.031500239,0.054556429,0.024122456,0.050464645,0.108491629,0.192574769,0.207892142,0.3375008,0.440077075,0.408610467,0.087849279,0.087849279,2.2,0,2.9,17.4,0,2.8,17,0,2.3,59.7,0,3.3,25.6,0,3.6,29.2,0,3
22/06/2018,0.034284983,0.090032279,0.029903919,0.049083769,0.104346603,0.23137258,0.207892142,0.3375008,0.440077075,0.408610467,0.087849279,0.087849279,1.4,0,4.9,15.6,0,4.4,14.9,0,4.7,50.9,0,4.8,22.4,0,4.9,25.8,0,5.1
25/06/2018,0.019947633,0.0671525,0.027081897,0.042425405,0.06684874,0.163626999,0.678723776,1.251860592,1.599043812,0.375570568,1.272441428,1.272441428,1.4,0,5.7,15.4,0,5,14.9,0,5.3,47.8,0,6,21.4,0,5.6,26.2,0,5.5
01/07/2018,0.021733485,0.09053833,0.033117674,0.033227809,0.045552544,0.149539709,0.55676651,1.110853065,1.499947953,0.404038424,1.403809104,1.403809104,0.3,0,5.7,13,0,5.4,12.2,0,5.5,47.8,0.2,6.5,17.6,0,5.5,21.8,0,5.9
04/07/2018,0.030162759,0.103032924,0.030266104,0.030885315,0.068916291,0.109699771,0.500833098,0.953542264,1.251645891,0.311740891,0.770072492,0.770072492,0.2,0,4.4,11.6,0,4,11.5,0,3.6,46,0,5.1,17.8,0,4.8,21.7,0,4.8
10/07/2018,0.022054009,0.094110131,0.035944905,0.032316178,0.055037152,0.051230665,-0.04668427,0.018696302,-0.040435799,0.000886525,-0.01139408,-0.01139408,0.1,0,3.3,11,0.3,3.2,10.7,0,1.7,44.7,0.3,3.1,16.9,0,4.1,20.5,0,4.1
13/07/2018,0.027670411,0.107925929,0.045262493,0.026752828,0.038727053,0.040162109,-0.04668427,0.018696302,-0.040435799,0.000886525,-0.01139408,-0.01139408,0,0,3.2,10.6,0,3.1,10.4,0,3,42.7,0,3.8,16.7,0,3,19.9,0,3.8
16/07/2018,0.038753197,0.135379806,0.028604494,0.023866057,0.055693347,0.033879548,0.398607614,-0.094987779,0.564962693,0.092808357,0.782847029,0.782847029,0.1,0,4.4,10.3,0,4.3,9.8,0,4.6,44.7,0,5.2,15.8,0,4.7,18.3,0,4.8
19/07/2018,0.024487851,0.105746105,0.026576396,0.023427293,0.042958423,0.028859425,0.42891712,0.037655642,0.527095077,0.355670103,0.699674674,0.699674674,0,0,4.2,10.1,0,3.9,9.7,0,3.9,44.3,1.8,5.1,15.4,0,4.2,17.6,0.1,4.7
22/07/2018,0.02998884,0.090401806,0.037154227,0.019546362,0.047843166,0.043261837,0.42891712,0.037655642,0.527095077,0.355670103,0.699674674,0.699674674,0.1,0,3.9,10.1,0,3.8,10.2,0,3.9,46.5,0,4.7,16.1,0,3.9,18.9,0,4.6
25/07/2018,0.021337913,0.074960135,0.03231537,0.025457719,0.031244509,0.027693899,0.439168574,1.237287433,0.558303529,0.312543798,0.489295915,0.489295915,0.1,0,4.1,9.5,0,4.4,9.5,0,4.4,49.3,0,5.8,15.4,0,4.6,18.6,0,4.6
28/07/2018,0.037568711,0.208225071,0.118791468,0.02967057,0.124040648,0.079746418,0.439168574,1.237287433,0.558303529,0.312543798,0.489295915,0.489295915,4.3,3.7,5,24.3,0.8,4.7,18,0.2,4.5,58.9,0,4.5,18.5,1.6,3.8,26.3,0.5,5.5
